Timestamp	Power	Income today	Measured income	Irradiation	Irradiation income today
2011-01-18 14:50:00	268	2.423			
2011-01-18 15:00:00	345	2.479			
2011-01-18 15:10:00	376	2.539			
2011-01-18 15:20:00	438	2.609			
2011-01-18 15:30:00	292	2.656			
2011-01-18 15:40:00	221	2.692			
2011-01-18 15:50:00	179	2.72			
2011-01-18 16:00:00	129	2.741			
2011-01-18 16:10:00	98	2.757			
2011-01-18 16:20:00	56	2.767			
2011-01-18 16:30:00		2.767			
2011-01-18 16:40:00		2.767			
2011-01-18 16:50:00		2.767			
2011-01-18 17:00:00		2.767			
2011-01-19 09:00:00					
2011-01-19 09:10:00					
2011-01-19 09:20:00	18				
2011-01-19 09:30:00	66				
2011-01-19 09:40:00	88				
2011-01-19 09:50:00	132				
2011-01-19 10:00:00	167				
2011-01-19 10:10:00	403				
2011-01-19 10:20:00	775	0.18			
2011-01-19 10:30:00	937	0.413			
2011-01-19 10:40:00	1101	0.59			
2011-01-19 10:50:00	1778	0.874			
2011-01-19 11:00:00	2043	1.202			
2011-01-19 11:10:00	2296	1.569			
2011-01-19 11:20:00	2341	1.945			
2011-01-19 11:30:00	2406	2.33			
2011-01-19 11:40:00	2582	2.743			
2011-01-19 11:50:00	2645	3.166			
2011-01-19 12:00:00	2825	3.618			
2011-01-19 12:10:00	3037	4.105			
2011-01-19 12:20:00	3157	4.61			
2011-01-19 12:30:00	3176	5.116			
2011-01-19 12:40:00	3164	5.625			
2011-01-19 12:50:00	3131	6.125			
2011-01-19 13:00:00	3050	6.614			
2011-01-19 13:10:00	2974	7.088			
2011-01-19 13:20:00	2927	7.555			
2011-01-19 13:30:00	2879	8.017			
2011-01-19 13:40:00	2806	8.465			
2011-01-19 13:50:00	2726	8.902			
2011-01-19 14:00:00	2590	9.316			
2011-01-19 14:10:00	2438	9.707			
2011-01-19 14:20:00	2307	10.077			
2011-01-19 14:30:00	2155	10.421			
2011-01-19 14:40:00	1978	10.737			
2011-01-19 14:50:00	1778	11.021			
2011-01-19 15:00:00	1484	11.258			
2011-01-19 15:10:00	1112	11.437			
2011-01-19 15:20:00	849	11.572			
2011-01-19 15:30:00	394	11.635			
2011-01-19 15:40:00	168	11.663			
2011-01-19 15:50:00	106	11.68			
2011-01-19 16:00:00	89	11.694			
2011-01-19 16:10:00	76	11.707			
2011-01-19 16:20:00	62	11.717			
2011-01-19 16:30:00		11.717			
2011-01-19 16:40:00		11.717			
2011-01-19 16:50:00		11.717			
2011-01-19 17:00:00		11.717			
2011-01-20 09:00:00					
2011-01-20 09:10:00					
2011-01-20 09:20:00					
2011-01-20 09:30:00					
2011-01-20 09:40:00	27				
2011-01-20 09:50:00	61				
2011-01-20 10:00:00	86				
2011-01-20 10:10:00	446				
2011-01-20 10:20:00	809	0.162			
2011-01-20 10:30:00	1003	0.386			
2011-01-20 10:40:00	1200	0.579			
2011-01-20 10:50:00	1928	0.887			
2011-01-20 11:00:00	2284	1.254			
2011-01-20 11:10:00	2524	1.658			
2011-01-20 11:20:00	2554	2.067			
2011-01-20 11:30:00	2679	2.495			
2011-01-20 11:40:00	2788	2.941			
2011-01-20 11:50:00	2828	3.393			
2011-01-20 12:00:00	3107	3.89			
2011-01-20 12:10:00	3324	4.423			
2011-01-20 12:20:00	3368	4.962			
2011-01-20 12:30:00	3363	5.499			
2011-01-20 12:40:00	3349	6.034			
2011-01-20 12:50:00	3325	6.569			
2011-01-20 13:00:00	3247	7.083			
2011-01-20 13:10:00	3162	7.592			
2011-01-20 13:20:00	3111	8.09			
2011-01-20 13:30:00	3077	8.581			
2011-01-20 13:40:00	3007	9.06			
2011-01-20 13:50:00	2938	9.534			
2011-01-20 14:00:00	2813	9.983			
2011-01-20 14:10:00	2632	10.406			
2011-01-20 14:20:00	2486	10.803			
2011-01-20 14:30:00	2342	11.178			
2011-01-20 14:40:00	2175	11.527			
2011-01-20 14:50:00	1590	11.781			
2011-01-20 15:00:00	1229	11.977			
2011-01-20 15:10:00	980	12.134			
2011-01-20 15:20:00	1017	12.296			
2011-01-20 15:30:00	582	12.389			
2011-01-20 15:40:00	242	12.428			
2011-01-20 15:50:00	115	12.446			
2011-01-20 16:00:00	69	12.458			
2011-01-20 16:10:00	55	12.467			
2011-01-20 16:20:00	17	12.47			
2011-01-20 16:30:00		12.47			
2011-01-20 16:40:00		12.47			
2011-01-20 16:50:00		12.47			
2011-01-21 08:50:00					
2011-01-21 09:00:00					
2011-01-21 09:10:00					
2011-01-21 09:20:00	3				
2011-01-21 09:30:00	56				
2011-01-21 09:40:00	86				
2011-01-21 09:50:00	105				
2011-01-21 10:00:00	151				
2011-01-21 10:10:00	665	0.114			
2011-01-21 10:20:00	958	0.319			
2011-01-21 10:30:00	1120	0.498			
2011-01-21 10:40:00	1377	0.72			
2011-01-21 10:50:00	1884	1.021			
2011-01-21 11:00:00	2273	1.386			
2011-01-21 11:10:00	2619	1.805			
2011-01-21 11:20:00	3249	2.322			
2011-01-21 11:30:00	2160	2.668			
2011-01-21 11:40:00	1514	2.912			
2011-01-21 11:50:00	1755	3.192			
2011-01-21 12:00:00	1024	3.356			
2011-01-21 12:10:00	839	3.491			
2011-01-21 12:20:00	2719	3.928			
2011-01-21 12:30:00	3002	4.409			
2011-01-21 12:40:00	3083	4.904			
2011-01-21 12:50:00	2747	5.344			
2011-01-21 13:00:00	3378	5.881			
2011-01-21 13:10:00	2155	6.225			
2011-01-21 13:20:00	804	6.354			
2011-01-21 13:30:00	698	6.466			
2011-01-21 13:40:00	804	6.594			
2011-01-21 13:50:00	770	6.719			
2011-01-21 14:00:00	607	6.815			
2011-01-21 14:10:00	505	6.896			
2011-01-21 14:20:00	623	6.997			
2011-01-21 14:30:00	546	7.084			
2011-01-21 14:40:00	537	7.171			
2011-01-21 14:50:00	280	7.216			
2011-01-21 15:00:00	198	7.247			
2011-01-21 15:10:00	181	7.276			
2011-01-21 15:20:00	175	7.305			
2011-01-21 15:30:00	144	7.328			
2011-01-21 15:40:00	120	7.348			
2011-01-21 15:50:00	98	7.364			
2011-01-21 16:00:00	82	7.377			
2011-01-21 16:10:00	28	7.382			
2011-01-21 16:20:00		7.382			
2011-01-21 16:30:00		7.382			
2011-01-21 16:40:00		7.382			
2011-01-22 09:10:00					
2011-01-22 09:20:00					
2011-01-22 09:30:00	24				
2011-01-22 09:40:00	71				
2011-01-22 09:50:00	120				
2011-01-22 10:00:00	178				
2011-01-22 10:10:00	251				
2011-01-22 10:20:00	310				
2011-01-22 10:30:00	436	0.223			
2011-01-22 10:40:00	410	0.29			
2011-01-22 10:50:00	467	0.364			
2011-01-22 11:00:00	488	0.443			
2011-01-22 11:10:00	556	0.531			
2011-01-22 11:20:00	716	0.647			
2011-01-22 11:30:00	824	0.778			
2011-01-22 11:40:00	929	0.928			
2011-01-22 11:50:00	1117	1.106			
2011-01-22 12:00:00	814	1.237			
2011-01-22 12:10:00	671	1.345			
2011-01-22 12:20:00	734	1.463			
2011-01-22 12:30:00	777	1.587			
2011-01-22 12:40:00	768	1.71			
2011-01-22 12:50:00	765	1.832			
2011-01-22 13:00:00	726	1.949			
2011-01-22 13:10:00	769	2.072			
2011-01-22 13:20:00	807	2.202			
2011-01-22 13:30:00	947	2.354			
2011-01-22 13:40:00	1005	2.514			
2011-01-22 13:50:00	859	2.652			
2011-01-22 14:00:00	757	2.773			
2011-01-22 14:10:00	744	2.894			
2011-01-22 14:20:00	418	2.961			
2011-01-22 14:30:00	495	3.041			
2011-01-22 14:40:00	439	3.111			
2011-01-22 14:50:00	295	3.159			
2011-01-22 15:00:00	279	3.203			
2011-01-22 15:10:00	524	3.288			
2011-01-22 15:20:00	814	3.419			
2011-01-22 15:30:00	879	3.56			
2011-01-22 15:40:00	458	3.633			
2011-01-22 15:50:00	233	3.67			
2011-01-22 16:00:00	158	3.696			
2011-01-22 16:10:00	108	3.713			
2011-01-22 16:20:00	60	3.723			
2011-01-22 16:30:00	7	3.724			
2011-01-22 16:40:00		3.724			
2011-01-22 16:50:00		3.724			
2011-01-22 17:00:00		3.724			
2011-01-23 08:50:00					
2011-01-23 09:00:00					
2011-01-23 09:10:00					
2011-01-23 09:20:00					
2011-01-23 09:30:00	17				
2011-01-23 09:40:00	72				
2011-01-23 09:50:00	93				
2011-01-23 10:00:00	303				
2011-01-23 10:10:00	757	0.143			
2011-01-23 10:20:00	998	0.361			
2011-01-23 10:30:00	1121	0.542			
2011-01-23 10:40:00	1485	0.779			
2011-01-23 10:50:00	2106	1.116			
2011-01-23 11:00:00	2470	1.513			
2011-01-23 11:10:00	2577	1.924			
2011-01-23 11:20:00	2826	2.376			
2011-01-23 11:30:00	2793	2.823			
2011-01-23 11:40:00	2845	3.278			
2011-01-23 11:50:00	3050	3.766			
2011-01-23 12:00:00	3298	4.293			
2011-01-23 12:10:00	3341	4.828			
2011-01-23 12:20:00	3360	5.367			
2011-01-23 12:30:00	3354	5.903			
2011-01-23 12:40:00	3355	6.44			
2011-01-23 12:50:00	3310	6.968			
2011-01-23 13:00:00	3257	7.49			
2011-01-23 13:10:00	3189	8			
2011-01-23 13:20:00	3148	8.505			
2011-01-23 13:30:00	3088	8.995			
2011-01-23 13:40:00	2987	9.475			
2011-01-23 13:50:00	2927	9.945			
2011-01-23 14:00:00	2804	10.393			
2011-01-23 14:10:00	2639	10.814			
2011-01-23 14:20:00	2483	11.213			
2011-01-23 14:30:00	2339	11.586			
2011-01-23 14:40:00	2175	11.933			
2011-01-23 14:50:00	1999	12.255			
2011-01-23 15:00:00	1804	12.543			
2011-01-23 15:10:00	1474	12.779			
2011-01-23 15:20:00	1086	12.953			
2011-01-23 15:30:00	813	13.083			
2011-01-23 15:40:00	350	13.139			
2011-01-23 15:50:00	132	13.16			
2011-01-23 16:00:00	68	13.172			
2011-01-23 16:10:00	56	13.181			
2011-01-23 16:20:00	56	13.189			
2011-01-23 16:30:00	25	13.194			
2011-01-23 16:40:00		13.194			
2011-01-23 16:50:00		13.194			
2011-01-23 17:00:00		13.194			
2011-01-23 17:10:00		13.194			
2011-01-24 08:50:00					
2011-01-24 09:00:00					
2011-01-24 09:10:00	27				
2011-01-24 09:20:00	102				
2011-01-24 09:30:00	220				
2011-01-24 09:40:00	346				
2011-01-24 09:50:00	465	0.101			
2011-01-24 10:00:00	518	0.271			
2011-01-24 10:10:00	829	0.402			
2011-01-24 10:20:00	906	0.546			
2011-01-24 10:30:00	816	0.678			
2011-01-24 10:40:00	1650	0.943			
2011-01-24 10:50:00	2228	1.302			
2011-01-24 11:00:00	2398	1.683			
2011-01-24 11:10:00	743	1.802			
2011-01-24 11:20:00	1487	2.039			
2011-01-24 11:30:00	1086	2.211			
2011-01-24 11:40:00	697	2.323			
2011-01-24 11:50:00	853	2.46			
2011-01-24 12:00:00	974	2.614			
2011-01-24 12:10:00	652	2.718			
2011-01-24 12:20:00	406	2.783			
2011-01-24 12:30:00	507	2.866			
2011-01-24 12:40:00	1133	3.048			
2011-01-24 12:50:00	1833	3.341			
2011-01-24 13:00:00	2725	3.779			
2011-01-24 13:10:00	3218	4.294			
2011-01-24 13:20:00	3201	4.805			
2011-01-24 13:30:00	3006	5.288			
2011-01-24 13:40:00	2850	5.743			
2011-01-24 13:50:00	2851	6.198			
2011-01-24 14:00:00	2714	6.633			
2011-01-24 14:10:00	2552	7.042			
2011-01-24 14:20:00	2334	7.417			
2011-01-24 14:30:00	2228	7.773			
2011-01-24 14:40:00	1948	8.085			
2011-01-24 14:50:00	1412	8.309			
2011-01-24 15:00:00	649	8.414			
2011-01-24 15:10:00	449	8.486			
2011-01-24 15:20:00	630	8.587			
2011-01-24 15:30:00	357	8.645			
2011-01-24 15:40:00	473	8.721			
2011-01-24 15:50:00	281	8.766			
2011-01-24 16:00:00	243	8.805			
2011-01-24 16:10:00	194	8.836			
2011-01-24 16:20:00	105	8.853			
2011-01-24 16:30:00	2	8.853			
2011-01-24 16:40:00		8.853			
2011-01-24 16:50:00		8.853			
2011-01-25 08:50:00					
2011-01-25 09:00:00					
2011-01-25 09:10:00					
2011-01-25 09:20:00	18				
2011-01-25 09:30:00	77				
2011-01-25 09:40:00	163				
2011-01-25 09:50:00	232				
2011-01-25 10:00:00	468				
2011-01-25 10:10:00	836	0.28			
2011-01-25 10:20:00	1075	0.453			
2011-01-25 10:30:00	1304	0.662			
2011-01-25 10:40:00	1794	0.949			
2011-01-25 10:50:00	2322	1.323			
2011-01-25 11:00:00	2574	1.733			
2011-01-25 11:10:00	2824	2.185			
2011-01-25 11:20:00	3014	2.667			
2011-01-25 11:30:00	3014	3.15			
2011-01-25 11:40:00	3238	3.667			
2011-01-25 11:50:00	3301	4.196			
2011-01-25 12:00:00	3457	4.751			
2011-01-25 12:10:00	3566	5.323			
2011-01-25 12:20:00	3571	5.892			
2011-01-25 12:30:00	3595	6.468			
2011-01-25 12:40:00	3588	7.041			
2011-01-25 12:50:00	3581	7.616			
2011-01-25 13:00:00	3538	8.179			
2011-01-25 13:10:00	3478	8.735			
2011-01-25 13:20:00	3430	9.286			
2011-01-25 13:30:00	3358	9.822			
2011-01-25 13:40:00	3213	10.336			
2011-01-25 13:50:00	3119	10.836			
2011-01-25 14:00:00	2951	11.305			
2011-01-25 14:10:00	2782	11.752			
2011-01-25 14:20:00	2635	12.175			
2011-01-25 14:30:00	2211	12.526			
2011-01-25 14:40:00	1636	12.787			
2011-01-25 14:50:00	1496	13.025			
2011-01-25 15:00:00	447	13.097			
2011-01-25 15:10:00	503	13.177			
2011-01-25 15:20:00	404	13.241			
2011-01-25 15:30:00	250	13.281			
2011-01-25 15:40:00	205	13.315			
2011-01-25 15:50:00	149	13.34			
2011-01-25 16:00:00	138	13.361			
2011-01-25 16:10:00	99	13.378			
2011-01-25 16:20:00	49	13.385			
2011-01-25 16:30:00		13.385			
2011-01-25 16:40:00		13.385			
2011-01-25 16:50:00		13.385			
2011-01-25 17:00:00		13.385			
2011-01-26 08:50:00					
2011-01-26 09:00:00					
2011-01-26 09:10:00					
2011-01-26 09:20:00					
2011-01-26 09:30:00	60				
2011-01-26 09:40:00	95				
2011-01-26 09:50:00	200				
2011-01-26 10:00:00	778	0.129			
2011-01-26 10:10:00	547	0.187			
2011-01-26 10:20:00	279	0.321			
2011-01-26 10:30:00	370	0.379			
2011-01-26 10:40:00	419	0.446			
2011-01-26 10:50:00	359	0.503			
2011-01-26 11:00:00	660	0.61			
2011-01-26 11:10:00	651	0.715			
2011-01-26 11:20:00	555	0.803			
2011-01-26 11:30:00	455	0.877			
2011-01-26 11:40:00	470	0.951			
2011-01-26 11:50:00	409	1.017			
2011-01-26 12:00:00	405	1.082			
2011-01-26 12:10:00	421	1.15			
2011-01-26 12:20:00	401	1.215			
2011-01-26 12:30:00	443	1.286			
2011-01-26 12:40:00	647	1.39			
2011-01-26 12:50:00	637	1.492			
2011-01-26 13:00:00	629	1.593			
2011-01-26 13:10:00	616	1.692			
2011-01-26 13:20:00	476	1.769			
2011-01-26 13:30:00	425	1.836			
2011-01-26 13:40:00	437	1.906			
2011-01-26 13:50:00	438	1.977			
2011-01-26 14:00:00	484	2.055			
2011-01-26 14:10:00	500	2.135			
2011-01-26 14:20:00	540	2.222			
2011-01-26 14:30:00	469	2.297			
2011-01-26 14:40:00	358	2.355			
2011-01-26 14:50:00	344	2.411			
2011-01-26 15:00:00	388	2.474			
2011-01-26 15:10:00	231	2.51			
2011-01-26 15:20:00	193	2.541			
2011-01-26 15:30:00	173	2.569			
2011-01-26 15:40:00	184	2.599			
2011-01-26 15:50:00	299	2.648			
2011-01-26 16:00:00	247	2.687			
2011-01-26 16:10:00	145	2.71			
2011-01-26 16:20:00	114	2.729			
2011-01-26 16:30:00	54	2.737			
2011-01-26 16:40:00	30	2.742			
2011-01-26 16:50:00		2.742			
2011-01-26 17:00:00		2.742			
2011-01-26 17:10:00		2.742			
2011-01-27 08:40:00					
2011-01-27 08:50:00					
2011-01-27 09:00:00					
2011-01-27 09:10:00	39				
2011-01-27 09:20:00	71				
2011-01-27 09:30:00	83				
2011-01-27 09:40:00	108				
2011-01-27 09:50:00	299				
2011-01-27 10:00:00	668	0.143			
2011-01-27 10:10:00	932	0.352			
2011-01-27 10:20:00	1206	0.546			
2011-01-27 10:30:00	1408	0.771			
2011-01-27 10:40:00	1865	1.072			
2011-01-27 10:50:00	2433	1.46			
2011-01-27 11:00:00	2777	1.904			
2011-01-27 11:10:00	3040	2.395			
2011-01-27 11:20:00	3165	2.899			
2011-01-27 11:30:00	3306	3.429			
2011-01-27 11:40:00	3477	3.987			
2011-01-27 11:50:00	3444	4.537			
2011-01-27 12:00:00	3581	5.109			
2011-01-27 12:10:00	3662	5.698			
2011-01-27 12:20:00	3669	6.283			
2011-01-27 12:30:00	3685	6.874			
2011-01-27 12:40:00	3724	7.468			
2011-01-27 12:50:00	3712	8.063			
2011-01-27 13:00:00	3666	8.65			
2011-01-27 13:10:00	3627	9.229			
2011-01-27 13:20:00	3557	9.797			
2011-01-27 13:30:00	3478	10.354			
2011-01-27 13:40:00	3377	10.894			
2011-01-27 13:50:00	3264	11.418			
2011-01-27 14:00:00	3139	11.92			
2011-01-27 14:10:00	2994	12.398			
2011-01-27 14:20:00	2817	12.85			
2011-01-27 14:30:00	2626	13.27			
2011-01-27 14:40:00	2441	13.66			
2011-01-27 14:50:00	2245	14.019			
2011-01-27 15:00:00	2054	14.347			
2011-01-27 15:10:00	1842	14.641			
2011-01-27 15:20:00	1506	14.882			
2011-01-27 15:30:00	1110	15.06			
2011-01-27 15:40:00	802	15.188			
2011-01-27 15:50:00	347	15.244			
2011-01-27 16:00:00	138	15.266			
2011-01-27 16:10:00	81	15.279			
2011-01-27 16:20:00	58	15.289			
2011-01-27 16:30:00	29	15.294			
2011-01-27 16:40:00	17	15.297			
2011-01-27 16:50:00		15.297			
2011-01-27 17:00:00		15.297			
2011-01-27 17:10:00		15.297			
2011-01-27 17:20:00		15.297			
2011-01-28 08:50:00					
2011-01-28 09:00:00					
2011-01-28 09:10:00					
2011-01-28 09:20:00	47				
2011-01-28 09:30:00	42				
2011-01-28 09:40:00	42				
2011-01-28 09:50:00	142				
2011-01-28 10:00:00	185				
2011-01-28 10:10:00	393				
2011-01-28 10:20:00	255				
2011-01-28 10:30:00	247	0.218			
2011-01-28 10:40:00	259	0.26			
2011-01-28 10:50:00	248	0.299			
2011-01-28 11:00:00	248	0.339			
2011-01-28 11:10:00	355	0.396			
2011-01-28 11:20:00	344	0.451			
2011-01-28 11:30:00	373	0.512			
2011-01-28 11:40:00	400	0.576			
2011-01-28 11:50:00	405	0.641			
2011-01-28 12:00:00	432	0.711			
2011-01-28 12:10:00	911	0.858			
2011-01-28 12:20:00	1263	1.06			
2011-01-28 12:30:00	1065	1.229			
2011-01-28 12:40:00	730	1.346			
2011-01-28 12:50:00	679	1.455			
2011-01-28 13:00:00	544	1.542			
2011-01-28 13:10:00	534	1.628			
2011-01-28 13:20:00	567	1.72			
2011-01-28 13:30:00	621	1.819			
2011-01-28 13:40:00	631	1.921			
2011-01-28 13:50:00	680	2.03			
2011-01-28 14:00:00	600	2.126			
2011-01-28 14:10:00	618	2.226			
2011-01-28 14:20:00	455	2.299			
2011-01-28 14:30:00	479	2.376			
2011-01-28 14:40:00	603	2.473			
2011-01-28 14:50:00	580	2.566			
2011-01-28 15:00:00	324	2.618			
2011-01-28 15:10:00	318	2.668			
2011-01-28 15:20:00	420	2.736			
2011-01-28 15:30:00	237	2.774			
2011-01-28 15:40:00	143	2.796			
2011-01-28 15:50:00	87	2.811			
2011-01-28 16:00:00	91	2.826			
2011-01-28 16:10:00	62	2.836			
2011-01-28 16:20:00	23	2.84			
2011-01-28 16:30:00		2.84			
2011-01-28 16:40:00		2.84			
2011-01-28 16:50:00		2.84			
2011-01-28 17:00:00		2.84			
2011-01-28 17:10:00		2.84			
2011-01-29 08:50:00					
2011-01-29 09:00:00					
2011-01-29 09:10:00	7				
2011-01-29 09:20:00	86				
2011-01-29 09:30:00	156				
2011-01-29 09:40:00	254				
2011-01-29 09:50:00	86				
2011-01-29 10:00:00	72				
2011-01-29 10:10:00	157				
2011-01-29 10:20:00	213	0.102			
2011-01-29 10:30:00	452	0.241			
2011-01-29 10:40:00	682	0.35			
2011-01-29 10:50:00	1225	0.547			
2011-01-29 11:00:00	1560	0.797			
2011-01-29 11:10:00	1942	1.108			
2011-01-29 11:20:00	2115	1.447			
2011-01-29 11:30:00	2333	1.82			
2011-01-29 11:40:00	2142	2.163			
2011-01-29 11:50:00	1873	2.461			
2011-01-29 12:00:00	1998	2.782			
2011-01-29 12:10:00	1996	3.1			
2011-01-29 12:20:00	2052	3.429			
2011-01-29 12:30:00	1926	3.738			
2011-01-29 12:40:00	1857	4.034			
2011-01-29 12:50:00	1360	4.252			
2011-01-29 13:00:00	1106	4.429			
2011-01-29 13:10:00	722	4.545			
2011-01-29 13:20:00	442	4.615			
2011-01-29 13:30:00	375	4.676			
2011-01-29 13:40:00	291	4.723			
2011-01-29 13:50:00	257	4.765			
2011-01-29 14:00:00	341	4.819			
2011-01-29 14:10:00	336	4.873			
2011-01-29 14:20:00	419	4.94			
2011-01-29 14:30:00	427	5.009			
2011-01-29 14:40:00	278	5.053			
2011-01-29 14:50:00	135	5.074			
2011-01-29 15:00:00	553	5.162			
2011-01-29 15:10:00	796	5.291			
2011-01-29 15:20:00	789	5.418			
2011-01-29 15:30:00	604	5.514			
2011-01-29 15:40:00	798	5.642			
2011-01-29 15:50:00	616	5.74			
2011-01-29 16:00:00	384	5.802			
2011-01-29 16:10:00	258	5.844			
2011-01-29 16:20:00	169	5.871			
2011-01-29 16:30:00	105	5.888			
2011-01-29 16:40:00	54	5.898			
2011-01-29 16:50:00	7	5.899			
2011-01-29 17:00:00		5.899			
2011-01-29 17:10:00		5.899			
2011-01-29 17:20:00		5.899			
2011-01-30 08:40:00					
2011-01-30 08:50:00					
2011-01-30 09:00:00					
2011-01-30 09:10:00	7				
2011-01-30 09:20:00	65				
2011-01-30 09:30:00	162				
2011-01-30 09:40:00	380				
2011-01-30 09:50:00	1006	0.262			
2011-01-30 10:00:00	1330	0.474			
2011-01-30 10:10:00	1546	0.72			
2011-01-30 10:20:00	1619	0.98			
2011-01-30 10:30:00	1827	1.271			
2011-01-30 10:40:00	2224	1.628			
2011-01-30 10:50:00	2640	2.05			
2011-01-30 11:00:00	2902	2.515			
2011-01-30 11:10:00	2482	2.914			
2011-01-30 11:20:00	3480	3.469			
2011-01-30 11:30:00	3365	4.007			
2011-01-30 11:40:00	3307	4.539			
2011-01-30 11:50:00	2915	5.002			
2011-01-30 12:00:00	1164	5.188			
2011-01-30 12:10:00	1309	5.398			
2011-01-30 12:20:00	1407	5.622			
2011-01-30 12:30:00	1126	5.804			
2011-01-30 12:40:00	3196	6.319			
2011-01-30 12:50:00	3688	6.907			
2011-01-30 13:00:00	3719	7.504			
2011-01-30 13:10:00	3651	8.086			
2011-01-30 13:20:00	3516	8.648			
2011-01-30 13:30:00	3274	9.173			
2011-01-30 13:40:00	3133	9.674			
2011-01-30 13:50:00	3062	10.164			
2011-01-30 14:00:00	3005	10.645			
2011-01-30 14:10:00	2837	11.099			
2011-01-30 14:20:00	2736	11.536			
2011-01-30 14:30:00	2563	11.947			
2011-01-30 14:40:00	2430	12.337			
2011-01-30 14:50:00	2259	12.697			
2011-01-30 15:00:00	2091	13.032			
2011-01-30 15:10:00	1848	13.328			
2011-01-30 15:20:00	1577	13.58			
2011-01-30 15:30:00	1284	13.785			
2011-01-30 15:40:00	924	13.933			
2011-01-30 15:50:00	622	14.032			
2011-01-30 16:00:00	304	14.082			
2011-01-30 16:10:00	174	14.109			
2011-01-30 16:20:00	132	14.13			
2011-01-30 16:30:00	108	14.148			
2011-01-30 16:40:00	80	14.161			
2011-01-30 16:50:00	29	14.166			
2011-01-30 17:00:00		14.166			
2011-01-30 17:10:00		14.166			
2011-01-30 17:20:00		14.166			
2011-01-31 09:10:00					
2011-01-31 09:20:00					
2011-01-31 09:30:00					
2011-01-31 09:40:00					
2011-01-31 09:50:00	17				
2011-01-31 10:00:00	76				
2011-01-31 10:10:00	94				
2011-01-31 10:20:00	102				
2011-01-31 10:30:00	134				
2011-01-31 10:40:00	189				
2011-01-31 10:50:00	185				
2011-01-31 11:00:00	280				
2011-01-31 11:10:00	344	0.231			
2011-01-31 11:20:00	463	0.305			
2011-01-31 11:30:00	428	0.374			
2011-01-31 11:40:00	413	0.44			
2011-01-31 11:50:00	405	0.506			
